measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,selected_half,payload_bytes,stage184_selected_psnr,psnr,psnr_delta_vs_stage184,ssim,ms_ssim,lpips,status,error
residual::bike-packing:00004:00000:00008,bike-packing,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2,left,151937,26.097529328815746,26.097529740512464,4.116967176059916e-07,0.8327382206916809,0.9821399450302124,0.20470818877220154,ok,
residual::bike-packing:00005:00000:00008,bike-packing,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2,right,150113,26.205620865305033,26.20564914422073,2.8278915696233753e-05,0.8281112313270569,0.9814621806144714,0.21868796646595,ok,
residual::bike-packing:00005:00004:00008,bike-packing,5,4,8,4,0.25,uniform_gap4,1,left,128526,26.537018416137144,26.537018416137144,0.0,0.8466728329658508,0.9844653010368347,0.19374093413352966,ok,
residual::bike-packing:00006:00000:00008,bike-packing,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2,right,144190,26.448230082378444,26.448230082378444,0.0,0.8358674049377441,0.9832684993743896,0.200326070189476,ok,
residual::bike-packing:00006:00004:00008,bike-packing,6,4,8,4,0.5,uniform_gap4,1,left,150915,26.219294709643385,26.219294709643385,0.0,0.8158522248268127,0.9800203442573547,0.22070178389549255,ok,
residual::bike-packing:00007:00000:00008,bike-packing,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2,right,136615,26.472258521056816,26.472258521056816,0.0,0.8446981310844421,0.9840983748435974,0.19484254717826843,ok,
residual::bike-packing:00007:00004:00008,bike-packing,7,4,8,4,0.75,uniform_gap4,1,right,138021,26.402699795699874,26.402699795699874,0.0,0.8401377201080322,0.9835672974586487,0.20041358470916748,ok,
residual::bike-packing:00009:00008:00012,bike-packing,9,8,12,4,0.25,uniform_gap4,1,left,148633,26.49852827988461,26.49852827988461,0.0,0.8416747450828552,0.9832186102867126,0.19671334326267242,ok,
residual::bike-packing:00009:00008:00016,bike-packing,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2,left,153954,26.55639376841926,26.55639376841926,0.0,0.8427707552909851,0.9835171103477478,0.19181542098522186,ok,
residual::bike-packing:00010:00008:00012,bike-packing,10,8,12,4,0.5,uniform_gap4,1,right,173385,26.132494718300336,26.132494718300336,0.0,0.8206674456596375,0.9808892011642456,0.21114471554756165,ok,
residual::bike-packing:00010:00008:00016,bike-packing,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2,left,174431,26.3950678838682,26.3950678838682,0.0,0.8374832272529602,0.9833213686943054,0.19336897134780884,ok,
residual::bike-packing:00011:00008:00012,bike-packing,11,8,12,4,0.75,uniform_gap4,1,right,167098,26.183989190215996,26.183989190215996,0.0,0.8383302092552185,0.9833030700683594,0.20122632384300232,ok,
residual::bike-packing:00011:00008:00016,bike-packing,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2,left,180776,25.62470710773562,25.62470710773562,0.0,0.7986875176429749,0.977101743221283,0.2317388951778412,ok,
residual::bike-packing:00012:00008:00016,bike-packing,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2,right,181350,25.710829084727,25.710829084727,0.0,0.818836510181427,0.9801530838012695,0.2077343910932541,ok,
residual::bike-packing:00013:00008:00016,bike-packing,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2,right,173254,25.942534449798316,25.942534449798316,0.0,0.8180566430091858,0.9805076718330383,0.22104167938232422,ok,
residual::bike-packing:00013:00012:00016,bike-packing,13,12,16,4,0.25,uniform_gap4,1,left,162014,26.449531303418006,26.449531303418006,0.0,0.8471041321754456,0.9846382141113281,0.18846720457077026,ok,
residual::bike-packing:00014:00008:00016,bike-packing,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2,right,165158,26.36158945491253,26.36158945491253,0.0,0.8173200488090515,0.9803153276443481,0.21622876822948456,ok,
residual::bike-packing:00014:00012:00016,bike-packing,14,12,16,4,0.5,uniform_gap4,1,left,180456,26.40070392194702,26.40070392194702,0.0,0.825138509273529,0.9810259342193604,0.20746542513370514,ok,
residual::bike-packing:00015:00008:00016,bike-packing,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2,right,143921,27.1308345352629,27.1308345352629,0.0,0.8460072875022888,0.9840714931488037,0.19692334532737732,ok,
residual::bike-packing:00015:00012:00016,bike-packing,15,12,16,4,0.75,uniform_gap4,1,right,144529,26.346737944777907,26.346737944777907,0.0,0.7975649833679199,0.9767392873764038,0.23718059062957764,ok,
residual::bike-packing:00017:00016:00020,bike-packing,17,16,20,4,0.25,uniform_gap4,1,left,139237,26.619893787503624,26.619893787503624,0.0,0.8159101009368896,0.980286717414856,0.2351253628730774,ok,
residual::bike-packing:00017:00016:00024,bike-packing,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2,left,139729,26.87536185077748,26.87536185077748,0.0,0.8256885409355164,0.9815136790275574,0.22383973002433777,ok,
residual::bike-packing:00018:00016:00020,bike-packing,18,16,20,4,0.5,uniform_gap4,1,right,172246,25.99921471762817,25.99921471762817,0.0,0.7913315296173096,0.9759547114372253,0.24480754137039185,ok,
residual::bike-packing:00018:00016:00024,bike-packing,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2,left,152801,25.87865671140852,25.87865671140852,0.0,0.7777588963508606,0.9734036326408386,0.2585415840148926,ok,
residual::bike-packing:00019:00016:00020,bike-packing,19,16,20,4,0.75,uniform_gap4,1,right,158152,26.58409438353814,26.58409438353814,0.0,0.83586186170578,0.9828362464904785,0.2048761546611786,ok,
residual::bike-packing:00019:00016:00024,bike-packing,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2,left,163560,25.82058375644526,25.82058375644526,0.0,0.8003116250038147,0.9768540859222412,0.23621591925621033,ok,
residual::bike-packing:00020:00016:00024,bike-packing,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2,right,182948,25.581470397379857,25.581470397379857,0.0,0.8026750683784485,0.978080689907074,0.22806565463542938,ok,
residual::bike-packing:00021:00016:00024,bike-packing,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2,right,171100,25.516206920396648,25.516206920396648,0.0,0.8258276581764221,0.9814853072166443,0.2064918577671051,ok,
residual::bike-packing:00021:00020:00024,bike-packing,21,20,24,4,0.25,uniform_gap4,1,left,169697,25.664103224854642,25.664103224854642,0.0,0.8308742642402649,0.9824730157852173,0.2050885558128357,ok,
residual::bike-packing:00022:00016:00024,bike-packing,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2,right,169796,25.093768802120067,25.093768802120067,0.0,0.8223239779472351,0.9813324809074402,0.19666746258735657,ok,
residual::bike-packing:00022:00020:00024,bike-packing,22,20,24,4,0.5,uniform_gap4,1,right,166996,24.973159978695914,24.973159978695914,0.0,0.8126810193061829,0.9801422357559204,0.21112766861915588,ok,
residual::bike-packing:00023:00016:00024,bike-packing,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2,right,156869,25.305903439566908,25.305903439566908,0.0,0.8380805850028992,0.9835197329521179,0.19341692328453064,ok,
residual::bike-packing:00023:00020:00024,bike-packing,23,20,24,4,0.75,uniform_gap4,1,right,158027,25.212963482039722,25.212963482039722,0.0,0.8317792415618896,0.9828333854675293,0.19211502373218536,ok,
residual::bike-packing:00025:00024:00028,bike-packing,25,24,28,4,0.25,uniform_gap4,1,left,153987,25.375105934716533,25.375105934716533,0.0,0.8378374576568604,0.9832289814949036,0.19042028486728668,ok,
residual::bike-packing:00025:00024:00032,bike-packing,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2,left,149388,25.414684503614712,25.414684503614712,0.0,0.8411113619804382,0.9835902452468872,0.18988582491874695,ok,
residual::bike-packing:00026:00024:00028,bike-packing,26,24,28,4,0.5,uniform_gap4,1,right,165624,25.016263724384466,25.016263724384466,0.0,0.8260142803192139,0.9821474552154541,0.1982448250055313,ok,
residual::bike-packing:00026:00024:00032,bike-packing,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2,left,159185,25.047220935014117,25.047220935014117,0.0,0.8315231204032898,0.9827017188072205,0.19344282150268555,ok,
residual::bike-packing:00027:00024:00028,bike-packing,27,24,28,4,0.75,uniform_gap4,1,right,143634,25.118201695350013,25.118201695350013,0.0,0.8379650712013245,0.9836947321891785,0.1877744346857071,ok,
residual::bike-packing:00027:00024:00032,bike-packing,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2,right,168248,24.927177871605846,24.927177871605846,0.0,0.8237287402153015,0.9820880889892578,0.19209320843219757,ok,
residual::bike-packing:00028:00024:00032,bike-packing,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2,right,162479,24.876307000689202,24.876307000689202,0.0,0.8263497352600098,0.982689380645752,0.19241464138031006,ok,
residual::bike-packing:00029:00024:00032,bike-packing,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2,right,159541,24.965400441046803,24.965400441046803,0.0,0.8322874903678894,0.983065664768219,0.19109338521957397,ok,
residual::bike-packing:00029:00028:00032,bike-packing,29,28,32,4,0.25,uniform_gap4,1,left,138840,25.03423577945992,25.03423577945992,0.0,0.839360773563385,0.9841988682746887,0.18286500871181488,ok,
residual::bike-packing:00030:00024:00032,bike-packing,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2,right,153911,24.983323987593916,24.983323987593916,0.0,0.8354937434196472,0.9836239814758301,0.1907658576965332,ok,
residual::bike-packing:00030:00028:00032,bike-packing,30,28,32,4,0.5,uniform_gap4,1,right,155822,25.007005240202798,25.007005240202798,0.0,0.8370715975761414,0.9838873744010925,0.18959762156009674,ok,
residual::bike-packing:00031:00024:00032,bike-packing,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2,right,149929,25.113104756225347,25.113104756225347,0.0,0.8397378921508789,0.9836446642875671,0.19203495979309082,ok,
residual::bike-packing:00031:00028:00032,bike-packing,31,28,32,4,0.75,uniform_gap4,1,right,147018,25.117646426180684,25.117646426180684,0.0,0.8400593400001526,0.9836452603340149,0.19150541722774506,ok,
residual::bike-packing:00033:00032:00036,bike-packing,33,32,36,4,0.25,uniform_gap4,1,left,162000,25.168438987441064,25.168438987441064,0.0,0.844038188457489,0.9847354888916016,0.18021269142627716,ok,
residual::bike-packing:00033:00032:00040,bike-packing,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2,left,163186,25.18315122104632,25.18315122104632,0.0,0.8454638123512268,0.9849007725715637,0.17936891317367554,ok,
residual::bike-packing:00034:00032:00036,bike-packing,34,32,36,4,0.5,uniform_gap4,1,right,210814,25.139894262765978,25.139894262765978,0.0,0.8415603637695312,0.9840065836906433,0.18574349582195282,ok,
residual::bike-packing:00034:00032:00040,bike-packing,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2,left,192027,25.111230498074644,25.111230498074644,0.0,0.8396565914154053,0.9839454889297485,0.18893668055534363,ok,
residual::bike-packing:00035:00032:00036,bike-packing,35,32,36,4,0.75,uniform_gap4,1,right,187231,25.28222556406614,25.28222556406614,0.0,0.8470645546913147,0.9845380187034607,0.18284165859222412,ok,
residual::bike-packing:00035:00032:00040,bike-packing,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2,right,229434,25.162431920671914,25.162431920671914,0.0,0.8378787636756897,0.9831506609916687,0.19169467687606812,ok,
residual::bike-packing:00036:00032:00040,bike-packing,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2,right,227558,25.01032873892632,25.01032873892632,0.0,0.8334197402000427,0.982540488243103,0.1912907063961029,ok,
residual::bike-packing:00037:00032:00040,bike-packing,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2,right,226680,25.125279543967878,25.125279543967878,0.0,0.8398191332817078,0.9831191897392273,0.1896803230047226,ok,
residual::bike-packing:00037:00036:00040,bike-packing,37,36,40,4,0.25,uniform_gap4,1,left,191609,25.176877984820855,25.176877984820855,0.0,0.8441876769065857,0.9843937158584595,0.1841251701116562,ok,
residual::bike-packing:00038:00032:00040,bike-packing,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2,right,226624,25.15761805088262,25.15761805088262,0.0,0.839278519153595,0.9831220507621765,0.19196847081184387,ok,
residual::bike-packing:00038:00036:00040,bike-packing,38,36,40,4,0.5,uniform_gap4,1,left,212703,25.17016085740557,25.17016085740557,0.0,0.8406906127929688,0.9838301539421082,0.18670238554477692,ok,
residual::bike-packing:00039:00032:00040,bike-packing,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2,right,215920,25.693458593329154,25.693458593329154,0.0,0.8562622666358948,0.984791100025177,0.18064436316490173,ok,
residual::bike-packing:00039:00036:00040,bike-packing,39,36,40,4,0.75,uniform_gap4,1,right,220649,25.68413487112124,25.68413487112124,0.0,0.8553730845451355,0.9846675395965576,0.18087409436702728,ok,
residual::bike-packing:00041:00040:00044,bike-packing,41,40,44,4,0.25,uniform_gap4,1,left,213482,25.771298462581957,25.771298462581957,0.0,0.8600397706031799,0.9852913618087769,0.17528603971004486,ok,
residual::bike-packing:00041:00040:00046,bike-packing,41,40,46,6,0.16666666666666666,stage165_adaptive,1,left,212512,25.779157517075188,25.779157517075188,0.0,0.8606632351875305,0.985346257686615,0.17377376556396484,ok,
residual::bike-packing:00041:00040:00048,bike-packing,41,40,48,8,0.125,uniform_gap8,1,left,215682,25.76530632235005,25.76530632235005,0.0,0.8594644069671631,0.9852416515350342,0.17447824776172638,ok,
residual::bike-packing:00042:00040:00044,bike-packing,42,40,44,4,0.5,uniform_gap4,1,left,223515,25.582049500122626,25.582049500122626,0.0,0.8494288325309753,0.9840197563171387,0.1783263236284256,ok,
residual::bike-packing:00042:00040:00046,bike-packing,42,40,46,6,0.3333333333333333,stage165_adaptive,1,left,222412,25.598415815022037,25.598415815022037,0.0,0.8503910899162292,0.9840256571769714,0.1793898344039917,ok,
residual::bike-packing:00042:00040:00048,bike-packing,42,40,48,8,0.25,uniform_gap8,1,left,226637,25.56747333760989,25.56747333760989,0.0,0.8478142619132996,0.983785092830658,0.18160128593444824,ok,
residual::bike-packing:00043:00040:00044,bike-packing,43,40,44,4,0.75,uniform_gap4,1,right,178459,25.32022931316714,25.32022931316714,0.0,0.8435290455818176,0.984315812587738,0.1846267431974411,ok,
residual::bike-packing:00043:00040:00046,bike-packing,43,40,46,6,0.5,stage165_adaptive,1,left,224362,25.256113466174767,25.256113466174767,0.0,0.8366751670837402,0.9830743074417114,0.1925978809595108,ok,
residual::bike-packing:00043:00040:00048,bike-packing,43,40,48,8,0.375,uniform_gap8,1,left,229043,25.1795652147063,25.1795652147063,0.0,0.8319596648216248,0.9824571013450623,0.19640682637691498,ok,
residual::bike-packing:00044:00040:00046,bike-packing,44,40,46,6,0.6666666666666666,stage165_adaptive,1,left,227667,25.017629302616122,25.017629302616122,0.0,0.8285501599311829,0.9821429252624512,0.19847355782985687,ok,
residual::bike-packing:00044:00040:00048,bike-packing,44,40,48,8,0.5,uniform_gap8,1,left,232045,24.92020032474395,24.92020032474395,0.0,0.8212435841560364,0.9811766147613525,0.20247384905815125,ok,
residual::bike-packing:00045:00040:00046,bike-packing,45,40,46,6,0.8333333333333334,stage165_adaptive,1,right,182080,25.60878161201564,25.60878161201564,0.0,0.8471741080284119,0.9836443662643433,0.1819048523902893,ok,
residual::bike-packing:00045:00040:00048,bike-packing,45,40,48,8,0.625,uniform_gap8,1,right,240427,25.45540754964879,25.45540754964879,0.0,0.837104082107544,0.9825218319892883,0.1888011395931244,ok,
residual::bike-packing:00045:00044:00048,bike-packing,45,44,48,4,0.25,uniform_gap4,1,left,186071,25.578353928111213,25.578353928111213,0.0,0.8436703085899353,0.9839709997177124,0.17909997701644897,ok,
residual::bike-packing:00046:00040:00048,bike-packing,46,40,48,8,0.75,uniform_gap8,1,right,239602,26.026357385955002,26.026357385955002,0.0,0.8463042378425598,0.9839819073677063,0.17958198487758636,ok,
residual::bike-packing:00046:00044:00048,bike-packing,46,44,48,4,0.5,uniform_gap4,1,left,211449,25.731757173084908,25.731757173084908,0.0,0.8254162669181824,0.9814627766609192,0.19911007583141327,ok,
residual::bike-packing:00047:00040:00048,bike-packing,47,40,48,8,0.875,uniform_gap8,1,right,237540,27.15979945372097,27.15979945372097,0.0,0.87708979845047,0.9868633151054382,0.16325035691261292,ok,
residual::bike-packing:00047:00044:00048,bike-packing,47,44,48,4,0.75,uniform_gap4,1,right,233084,26.99966471824416,26.99966471824416,0.0,0.8661887049674988,0.9856756925582886,0.17309962213039398,ok,
residual::bike-packing:00047:00046:00048,bike-packing,47,46,48,2,0.5,stage165_adaptive uniform_gap2,2,right,233014,26.70192028965281,26.70192028965281,0.0,0.8497819900512695,0.9835755825042725,0.18766236305236816,ok,
residual::bike-packing:00049:00048:00052,bike-packing,49,48,52,4,0.25,uniform_gap4,1,left,228185,27.18178214081302,27.18178214081302,0.0,0.8543543219566345,0.9844863414764404,0.19174107909202576,ok,
residual::bike-packing:00049:00048:00056,bike-packing,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2,left,227524,27.3339254314992,27.3339254314992,0.0,0.8639307618141174,0.9855505228042603,0.1851920336484909,ok,
residual::bike-packing:00050:00048:00052,bike-packing,50,48,52,4,0.5,uniform_gap4,1,right,217252,26.588348765320916,26.588348765320916,0.0,0.8176130652427673,0.9796439409255981,0.22264832258224487,ok,
residual::bike-packing:00050:00048:00056,bike-packing,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2,left,237547,26.991855176350725,26.991855176350725,0.0,0.841829776763916,0.9830218553543091,0.19660361111164093,ok,
residual::bike-packing:00051:00048:00052,bike-packing,51,48,52,4,0.75,uniform_gap4,1,right,193979,27.001594331508198,27.001594331508198,0.0,0.8487810492515564,0.9838392734527588,0.1933876872062683,ok,
residual::bike-packing:00051:00048:00056,bike-packing,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2,left,238639,26.43039027285429,26.43039027285429,0.0,0.8160033226013184,0.978579580783844,0.22437074780464172,ok,
residual::bike-packing:00052:00048:00056,bike-packing,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2,right,214680,26.00470159016637,26.00470159016637,0.0,0.7962219715118408,0.9761866331100464,0.24683254957199097,ok,
residual::bike-packing:00053:00048:00056,bike-packing,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2,right,203927,26.126720584907375,26.126720584907375,0.0,0.8157992362976074,0.9793255925178528,0.2281094193458557,ok,
residual::bike-packing:00053:00052:00056,bike-packing,53,52,56,4,0.25,uniform_gap4,1,left,200539,26.596105739227305,26.596105739227305,0.0,0.8457867503166199,0.9834855794906616,0.20397552847862244,ok,
residual::bike-packing:00054:00048:00056,bike-packing,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2,right,190689,26.25244379233592,26.25244379233592,0.0,0.8284304738044739,0.9816674590110779,0.21523691713809967,ok,
residual::bike-packing:00054:00052:00056,bike-packing,54,52,56,4,0.5,uniform_gap4,1,left,212670,26.134400514694814,26.134400514694814,0.0,0.8225698471069336,0.9807984232902527,0.22261619567871094,ok,
residual::bike-packing:00055:00048:00056,bike-packing,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2,right,169603,26.35065422396722,26.35065422396722,0.0,0.8419137001037598,0.9835060834884644,0.20324105024337769,ok,
residual::bike-packing:00055:00052:00056,bike-packing,55,52,56,4,0.75,uniform_gap4,1,right,159527,26.280269070617372,26.280269070617372,0.0,0.8359367847442627,0.9826891422271729,0.2082049399614334,ok,
residual::bike-packing:00057:00056:00060,bike-packing,57,56,60,4,0.25,uniform_gap4,1,left,171325,26.40623102935169,26.40623102935169,0.0,0.8464530110359192,0.9843990802764893,0.1930052638053894,ok,
residual::bike-packing:00057:00056:00064,bike-packing,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2,left,170198,26.428700200505272,26.428700200505272,0.0,0.8469316363334656,0.9845094084739685,0.19273513555526733,ok,
residual::bike-packing:00058:00056:00060,bike-packing,58,56,60,4,0.5,uniform_gap4,1,left,189750,26.07661616688511,26.07661616688511,0.0,0.8256919384002686,0.9812859296798706,0.21100124716758728,ok,
residual::bike-packing:00058:00056:00064,bike-packing,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2,left,185828,26.21914313401797,26.21914313401797,0.0,0.8371867537498474,0.9826945662498474,0.20578625798225403,ok,
residual::bike-packing:00059:00056:00060,bike-packing,59,56,60,4,0.75,uniform_gap4,1,right,163853,26.310979553237054,26.310979553237054,0.0,0.8395833969116211,0.983170747756958,0.19746576249599457,ok,
residual::bike-packing:00059:00056:00064,bike-packing,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2,left,195648,26.09893632431956,26.09893632431956,0.0,0.8202989101409912,0.9805799126625061,0.22185274958610535,ok,
residual::bike-packing:00060:00056:00064,bike-packing,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2,right,184860,25.802874230093845,25.802874230093845,0.0,0.8081917762756348,0.9790711998939514,0.22318027913570404,ok,
residual::bike-packing:00061:00056:00064,bike-packing,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2,right,176331,25.97440831690683,25.97440831690683,0.0,0.8239689469337463,0.9810976386070251,0.21098817884922028,ok,
residual::bike-packing:00061:00060:00064,bike-packing,61,60,64,4,0.25,uniform_gap4,1,left,142704,26.120510829065033,26.120510829065033,0.0,0.8338813185691833,0.9827894568443298,0.1950114369392395,ok,
residual::bike-packing:00062:00056:00064,bike-packing,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2,right,169699,26.038708137947594,26.038708137947594,0.0,0.8345188498497009,0.9827907085418701,0.20140418410301208,ok,
residual::bike-packing:00062:00060:00064,bike-packing,62,60,64,4,0.5,uniform_gap4,1,right,167128,25.908792854446645,25.908792854446645,0.0,0.8205350041389465,0.9812013506889343,0.21531929075717926,ok,
residual::bike-packing:00063:00056:00064,bike-packing,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2,right,149464,26.152902040511684,26.152902040511684,0.0,0.8442518711090088,0.9842697978019714,0.19073155522346497,ok,
residual::bike-packing:00063:00060:00064,bike-packing,63,60,64,4,0.75,uniform_gap4,1,right,144158,26.137514436474984,26.137514436474984,0.0,0.8440124988555908,0.9841956496238708,0.19170625507831573,ok,
residual::bike-packing:00065:00064:00068,bike-packing,65,64,68,4,0.25,stage165_adaptive uniform_gap16 uniform_gap4 uniform_gap8,4,left,140600,26.001497790205992,26.001497790205992,0.0,0.8420019149780273,0.9841594696044922,0.1932390183210373,ok,
residual::bike-packing:00066:00064:00068,bike-packing,66,64,68,4,0.5,stage165_adaptive uniform_gap16 uniform_gap4 uniform_gap8,4,right,166223,25.894738367562283,25.894738367562283,0.0,0.832865297794342,0.9825619459152222,0.2023187279701233,ok,
residual::bike-packing:00067:00064:00068,bike-packing,67,64,68,4,0.75,stage165_adaptive uniform_gap16 uniform_gap4 uniform_gap8,4,right,139707,25.97870086517643,25.97870086517643,0.0,0.8450973629951477,0.9845797419548035,0.18809954822063446,ok,
residual::blackswan:00001:00000:00004,blackswan,1,0,4,4,0.25,uniform_gap4,1,left,220683,29.827080615750624,29.827080615750624,0.0,0.8772869110107422,0.9858307242393494,0.16157807409763336,ok,
residual::blackswan:00001:00000:00008,blackswan,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2,left,224997,29.915172332766133,29.915172332766133,0.0,0.8817067742347717,0.9863477945327759,0.15582942962646484,ok,
residual::blackswan:00002:00000:00004,blackswan,2,0,4,4,0.5,uniform_gap4,1,right,230537,29.47592448761798,29.47592448761798,0.0,0.8638517260551453,0.9839907884597778,0.1840336173772812,ok,
residual::blackswan:00002:00000:00008,blackswan,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2,left,234681,29.724037622899285,29.724037622899285,0.0,0.8760231137275696,0.9855307936668396,0.17234604060649872,ok,
residual::blackswan:00003:00000:00004,blackswan,3,0,4,4,0.75,uniform_gap4,1,right,223935,29.726015141555166,29.726015141555166,0.0,0.8808696866035461,0.9862166047096252,0.16365697979927063,ok,
residual::blackswan:00003:00000:00008,blackswan,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2,left,237389,29.402255383799222,29.402255383799222,0.0,0.8634831309318542,0.9840315580368042,0.18333274126052856,ok,
residual::blackswan:00004:00000:00008,blackswan,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2,right,238141,29.401924965010252,29.401924965010252,0.0,0.8632230162620544,0.984023928642273,0.18196380138397217,ok,
residual::blackswan:00005:00000:00008,blackswan,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2,right,234819,29.456144215332888,29.456144215332888,0.0,0.8683979511260986,0.9850932359695435,0.17205923795700073,ok,
residual::blackswan:00005:00004:00008,blackswan,5,4,8,4,0.25,uniform_gap4,1,left,225593,29.64854369365524,29.64854369365524,0.0,0.8787718415260315,0.9862359166145325,0.16220198571681976,ok,
residual::blackswan:00006:00000:00008,blackswan,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2,right,232743,29.533783987298975,29.533783987298975,0.0,0.8721985816955566,0.9856030344963074,0.16839388012886047,ok,
residual::blackswan:00006:00004:00008,blackswan,6,4,8,4,0.5,uniform_gap4,1,left,237460,29.445326082448933,29.445326082448933,0.0,0.8669649958610535,0.9850121736526489,0.17338302731513977,ok,
residual::blackswan:00007:00000:00008,blackswan,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2,right,222360,29.789029353409347,29.789029353409347,0.0,0.8804758191108704,0.986644446849823,0.15570542216300964,ok,
residual::blackswan:00007:00004:00008,blackswan,7,4,8,4,0.75,uniform_gap4,1,right,221989,29.75061634522745,29.75061634522745,0.0,0.8781585693359375,0.9863642454147339,0.1582328826189041,ok,
residual::blackswan:00009:00008:00012,blackswan,9,8,12,4,0.25,uniform_gap4,1,left,227172,29.62393555853929,29.62393555853929,0.0,0.8770966529846191,0.9861319661140442,0.1630268692970276,ok,
residual::blackswan:00009:00008:00016,blackswan,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2,left,231511,29.674599679908283,29.674599679908283,0.0,0.8796345591545105,0.9864336252212524,0.1601954996585846,ok,
residual::blackswan:00010:00008:00012,blackswan,10,8,12,4,0.5,uniform_gap4,1,right,239063,29.776371786185102,29.776371786185102,0.0,0.8755483627319336,0.9857949018478394,0.16650962829589844,ok,
residual::blackswan:00010:00008:00016,blackswan,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2,left,238880,29.821869112126844,29.821869112126844,0.0,0.8785595297813416,0.9860743880271912,0.16415563225746155,ok,
residual::blackswan:00011:00008:00012,blackswan,11,8,12,4,0.75,uniform_gap4,1,right,230175,29.998476732326452,29.998476732326452,0.0,0.883009135723114,0.9866438508033752,0.15813180804252625,ok,
residual::blackswan:00011:00008:00016,blackswan,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2,left,244054,29.770468730700568,29.770468730700568,0.0,0.8726019859313965,0.9852431416511536,0.17060111463069916,ok,
residual::blackswan:00012:00008:00016,blackswan,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2,right,244924,29.553239869372533,29.553239869372533,0.0,0.862431526184082,0.9843944311141968,0.1829289346933365,ok,
residual::blackswan:00013:00008:00016,blackswan,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2,right,243349,30.381939560451062,30.381939560451062,0.0,0.885191023349762,0.9866148233413696,0.1592455357313156,ok,
residual::blackswan:00013:00012:00016,blackswan,13,12,16,4,0.25,uniform_gap4,1,left,231803,30.5862125075572,30.5862125075572,0.0,0.8944419026374817,0.987577497959137,0.15010283887386322,ok,
residual::blackswan:00014:00008:00016,blackswan,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2,right,239569,30.67059499660582,30.67059499660582,0.0,0.8911421895027161,0.9873722791671753,0.15325120091438293,ok,
residual::blackswan:00014:00012:00016,blackswan,14,12,16,4,0.5,uniform_gap4,1,right,240731,30.561945609309426,30.561945609309426,0.0,0.886228621006012,0.9868209362030029,0.1605602651834488,ok,
