sequence,frame_index,adaptive_psnr,adaptive_ssim,adaptive_ms_ssim,adaptive_lpips,adaptive_payload_bytes,gap8_psnr,gap8_lpips,gap4_psnr,gap4_lpips,delta_psnr_gap4_vs_adaptive,delta_lpips_gap4_vs_adaptive,low_psnr_flag,high_lpips_flag,high_payload_flag,risk_score
cows,79,24.69962182901707,0.7683694362640381,0.9758303761482239,0.21042793989181519,203209,24.69962182901707,0.21042793989181519,24.699733727318865,0.20949894189834595,0.00011189830179603177,-0.0009289979934692383,1,0,0,1.3003781709829312
cows,82,24.7001888101177,0.7675568461418152,0.9758704304695129,0.21232356131076813,199055,24.7001888101177,0.21232356131076813,24.69455719827961,0.213365375995636,-0.005631611838090578,0.0010418146848678589,1,0,0,1.2998111898822984
shooting,3,34.88965216231728,0.9081589579582214,0.9870354533195496,0.2628263831138611,242055,33.73794725283673,0.30050602555274963,36.739578435625525,0.14809972047805786,1.8499262733082418,-0.11472666263580322,0,1,1,1.2976276622772216
parkour,93,25.401360224943737,0.7919368147850037,0.9782639145851135,0.23395636677742004,240690,25.508850536485923,0.22907114028930664,25.60643114641172,0.2198619842529297,0.205070921467982,-0.014094382524490356,1,1,1,1.291567110604664
cows,43,24.711818090997536,0.7681425213813782,0.9755764603614807,0.2174699902534485,212298,24.564143072780386,0.22002840042114258,24.644521834145195,0.2195327877998352,-0.06729625685234097,0.0020627975463867188,1,0,0,1.2881819090024642
cows,87,24.790434905262423,0.7748830914497375,0.9762163758277893,0.2119160294532776,223908,24.790434905262423,0.2119160294532776,24.79496597714739,0.21265947818756104,0.004531071884965598,0.0007434487342834473,1,0,1,1.2877250947375773
india,43,31.57364899019887,0.8502316474914551,0.9786832332611084,0.2623046040534973,240997,31.57364899019887,0.2623046040534973,33.11617070808778,0.17438170313835144,1.54252171788891,-0.08792290091514587,0,1,1,1.2660320810699464
cows,81,24.734975248930585,0.7694747447967529,0.9760427474975586,0.21357302367687225,176787,24.734975248930585,0.21357302367687225,24.734109845592698,0.21362316608428955,-0.0008654033378867609,5.014240741729736e-05,1,0,0,1.265024751069415
dance-twirl,59,25.87012924986846,0.776547908782959,0.9761336445808411,0.2767220139503479,212967,25.87012924986846,0.2767220139503479,26.129160859927833,0.2614120841026306,0.2590316100593739,-0.015309929847717285,1,1,0,1.2643110291384994
scooter-black,5,24.738346762218548,0.8704237341880798,0.984565019607544,0.20324143767356873,208817,24.537860304881377,0.20530882477760315,24.738346762218548,0.20324143767356873,0.0,0.0,1,0,0,1.2616532377814522
scooter-black,3,24.750128921278414,0.86833256483078,0.9843474626541138,0.20759181678295135,206255,24.585864159444803,0.20546887814998627,24.750128921278414,0.20759181678295135,0.0,0.0,1,0,0,1.2498710787215863
cows,63,24.750784054815842,0.7707192301750183,0.9755235314369202,0.20974960923194885,214164,24.77397867221297,0.2100396454334259,24.750784054815842,0.20974960923194885,0.0,0.0,1,0,0,1.249215945184158
cows,71,24.754859876270253,0.7688176035881042,0.9753716588020325,0.21345341205596924,220077,24.754859876270253,0.21345341205596924,24.727031866422017,0.2134513407945633,-0.027828009848235524,-2.0712614059448242e-06,1,0,1,1.2466801237297476
camel,67,25.378843903595488,0.7940438389778137,0.9790409803390503,0.19366708397865295,250965,25.378843903595488,0.19366708397865295,25.41507149824154,0.19485847651958466,0.03622759464605352,0.0011913925409317017,1,0,1,1.240456096404512
cows,9,24.76536806875986,0.7729383111000061,0.9761096239089966,0.20618587732315063,207245,24.769645006006353,0.20639345049858093,24.762483189893743,0.2065529227256775,-0.00288487886611577,0.00036704540252685547,1,0,0,1.2346319312401413
cows,55,24.85310182794759,0.7716053128242493,0.9756752848625183,0.2075338512659073,223822,24.85310182794759,0.2075338512659073,24.826144614902788,0.20864573121070862,-0.026957213044802586,0.0011118799448013306,1,0,1,1.22333817205241
parkour,83,25.255819403305196,0.7752561569213867,0.9738920331001282,0.2305801957845688,233227,25.109513466302538,0.23775264620780945,25.68382270312314,0.20412389934062958,0.42800329981794505,-0.02645629644393921,1,1,1,1.2203245123861794
libby,4,30.76788120897922,0.8267131447792053,0.9722849130630493,0.2427556812763214,258105,30.76788120897922,0.2427556812763214,34.601157709384,0.09655268490314484,3.8332765004047786,-0.14620299637317657,0,1,1,1.217213625526428
cows,73,24.78591281711328,0.7727394104003906,0.9758129119873047,0.20791783928871155,214783,24.78591281711328,0.20791783928871155,24.775954892694898,0.20840002596378326,-0.009957924418383612,0.0004821866750717163,1,0,0,1.2140871828867184
motocross-jump,14,32.61108296755822,0.833862841129303,0.9748824238777161,0.2521038055419922,248416,33.26293974295033,0.23543231189250946,31.040798462689988,0.3069652318954468,-1.57028450486823,0.05486142635345459,0,1,1,1.2103961108398438
dance-twirl,61,26.085601989388934,0.7704917788505554,0.9742573499679565,0.2804296910762787,203974,26.085601989388934,0.2804296910762787,26.588708325764195,0.24821583926677704,0.5031063363752608,-0.03221385180950165,0,1,0,1.2085938215255738
scooter-black,1,24.793632656718568,0.8619906306266785,0.9840196371078491,0.21068096160888672,199177,24.802078034382813,0.2102106809616089,24.793632656718568,0.21068096160888672,0.0,0.0,1,0,0,1.206367343281432
india,44,31.051924448247398,0.8452742695808411,0.9778163433074951,0.25333571434020996,246368,31.051924448247398,0.25333571434020996,33.696198232088456,0.08576101064682007,2.644273783841058,-0.1675747036933899,0,1,1,1.1940742868041991
scooter-black,2,24.8089223735755,0.8695397973060608,0.9839286804199219,0.21122334897518158,217951,24.8378399538722,0.2097974568605423,24.8089223735755,0.21122334897518158,0.0,0.0,1,0,0,1.1910776264245015
camel,84,25.306638411929722,0.7803359031677246,0.977042555809021,0.2060069739818573,244339,25.306638411929722,0.2060069739818573,25.441117944470232,0.19822272658348083,0.13447953254051015,-0.007784247398376465,1,0,1,1.1801415880702781
camel,59,25.45992763443146,0.7954816222190857,0.9793404936790466,0.1976241171360016,251572,25.45992763443146,0.1976241171360016,25.478146907356013,0.19511158764362335,0.018219272924554275,-0.002512529492378235,1,0,1,1.171512365568541
dogs-jump,20,30.577830759543446,0.8182405829429626,0.9752314686775208,0.277312695980072,167814,30.577830759543446,0.277312695980072,32.36904605217908,0.11103986948728561,1.7912152926356342,-0.1662728264927864,0,1,0,1.1462539196014405
bike-packing,36,25.01032873892632,0.8334197402000427,0.982540488243103,0.1912907063961029,227558,25.01032873892632,0.1912907063961029,25.11886614028116,0.17262989282608032,0.10853740135484102,-0.018660813570022583,1,0,1,1.1408312610736813
bike-packing,44,25.017629302616122,0.8285501599311829,0.9821429252624512,0.19847355782985687,227667,24.92020032474395,0.20247384905815125,25.291922532080378,0.1673891246318817,0.2742932294642557,-0.03108443319797516,1,0,1,1.1357106973838782
mbike-trick,59,29.401608227131184,0.8445927500724792,0.9811777472496033,0.2767360508441925,201036,29.401608227131184,0.2767360508441925,29.727871990707126,0.21920940279960632,0.3262637635759411,-0.05752664804458618,0,1,0,1.1347210168838502
motocross-jump,18,32.1571671024515,0.8611369132995605,0.980856716632843,0.23233062028884888,264366,33.2731307855046,0.19247765839099884,30.32441035141805,0.29465416073799133,-1.832756751033454,0.062323540449142456,0,1,1,1.1339324057769775
scooter-black,7,24.86653243174637,0.8740487098693848,0.9848775863647461,0.21158982813358307,206845,24.875807914288156,0.21019136905670166,24.86653243174637,0.21158982813358307,0.0,0.0,1,0,0,1.1334675682536286
breakdance,51,24.872860558657493,0.831944465637207,0.9801886677742004,0.2048799991607666,149745,24.872860558657493,0.2048799991607666,25.300519838137937,0.1764238029718399,0.42765927948044435,-0.028456196188926697,1,0,0,1.127139441342507
bike-packing,28,24.876307000689202,0.8263497352600098,0.982689380645752,0.19241464138031006,162479,24.876307000689202,0.19241464138031006,25.04689704461814,0.17758719623088837,0.1705900439289394,-0.014827445149421692,1,0,0,1.1236929993107978
parkour,75,25.520991565426954,0.7743239402770996,0.9745134115219116,0.23220118880271912,239202,25.520991565426954,0.23220118880271912,25.96440311688665,0.2045251727104187,0.4434115514596968,-0.027676016092300415,1,1,1,1.1070722106274287
breakdance,45,24.92010865568975,0.8383733630180359,0.9811403155326843,0.197017639875412,150232,24.92010865568975,0.197017639875412,25.389885461061475,0.17357544600963593,0.46977680537172617,-0.023442193865776062,1,0,0,1.0798913443102514
camel,58,25.49077328298807,0.7971780896186829,0.979534924030304,0.19578766822814941,248410,25.49077328298807,0.19578766822814941,25.48557872239565,0.19511781632900238,-0.005194560592418185,-0.0006698518991470337,1,0,1,1.0774267170119307
motocross-jump,30,34.32996291840429,0.8883947730064392,0.9813056588172913,0.2668430209159851,226876,34.32996291840429,0.2668430209159851,33.93336284103322,0.2891310751438141,-0.39660007737106895,0.02228805422782898,0,1,1,1.074380418319702
bike-packing,27,24.927177871605846,0.8237287402153015,0.9820880889892578,0.19209320843219757,168248,24.927177871605846,0.19209320843219757,25.118201695350013,0.1877744346857071,0.1910238237441675,-0.0043187737464904785,1,0,0,1.0728221283941544
breakdance,68,24.92726119985899,0.8360083103179932,0.980695366859436,0.20882126688957214,159976,24.92726119985899,0.20882126688957214,25.714947531206143,0.15334215760231018,0.7876863313471532,-0.05547910928726196,1,0,0,1.0727388001410105
breakdance,43,24.927413710425448,0.832571268081665,0.9808129668235779,0.20084655284881592,153189,24.927413710425448,0.20084655284881592,25.435382155570252,0.17151378095149994,0.5079684451448045,-0.02933277189731598,1,0,0,1.0725862895745522
camel,68,25.490589266941285,0.7933189272880554,0.9790739417076111,0.19325724244117737,247922,25.490589266941285,0.19325724244117737,25.56089917371485,0.18691828846931458,0.07030990677356641,-0.006338953971862793,1,0,1,1.067850733058715
dance-twirl,66,26.12227349219447,0.7899271845817566,0.9776476621627808,0.27326640486717224,197185,26.21016473618308,0.266280859708786,26.12227349219447,0.27326640486717224,0.0,0.0,0,1,0,1.065328097343445
camel,69,25.405550894542426,0.7931644320487976,0.9789866209030151,0.19720597565174103,243307,25.405550894542426,0.19720597565174103,25.413276134317254,0.1994330883026123,0.0077252397748281965,0.002227112650871277,1,0,1,1.0605891054575742
breakdance,52,24.93958306256409,0.8396202921867371,0.9805565476417542,0.18812181055545807,154311,24.93958306256409,0.18812181055545807,25.707761440520205,0.14934074878692627,0.7681783779561151,-0.0387810617685318,1,0,0,1.0604169374359103
scooter-black,9,24.977093777427303,0.8737490773200989,0.9846042990684509,0.2046138197183609,221843,24.98776121323901,0.20425549149513245,24.98131609008473,0.20618028938770294,0.004222312657425675,0.001566469669342041,1,0,1,1.059766222572697
scooter-black,12,25.069289997611865,0.8715250492095947,0.9843071699142456,0.19860683381557465,226363,24.722842267519166,0.2095273733139038,25.293525405136954,0.16582585871219635,0.22423540752508941,-0.032780975103378296,1,0,1,1.0579700023881353
bike-packing,29,24.965400441046803,0.8322874903678894,0.983065664768219,0.19109338521957397,159541,24.965400441046803,0.19109338521957397,25.03423577945992,0.18286500871181488,0.06883533841311618,-0.008228376507759094,1,0,0,1.0345995589531967
camel,78,25.354629745767866,0.78813236951828,0.9784929156303406,0.19720835983753204,239419,25.325185250056034,0.1978389024734497,25.36791387338324,0.19624698162078857,0.013284127615374786,-0.0009613782167434692,1,0,1,1.0337502542321337
scooter-black,20,25.42112400566001,0.8650825619697571,0.9810888767242432,0.2040797621011734,242428,25.42112400566001,0.2040797621011734,26.817438550306534,0.1204359233379364,1.3963145446465255,-0.083643838763237,1,0,1,1.0274359943399918
bike-packing,35,25.162431920671914,0.8378787636756897,0.9831506609916687,0.19169467687606812,229434,25.162431920671914,0.19169467687606812,25.28222556406614,0.18284165859222412,0.11979364339422816,-0.008853018283843994,1,0,1,1.0262480793280864
parkour,94,25.464601889074707,0.7987197041511536,0.9793903827667236,0.22761866450309753,236619,25.531064858036657,0.22474440932273865,25.37570767061482,0.23512090742588043,-0.08889421845988821,0.007502242922782898,1,1,1,1.0201514009872434
dance-twirl,62,26.2910622931707,0.7911584973335266,0.9777431488037109,0.2709733247756958,199161,26.2910622931707,0.2709733247756958,26.076755473567353,0.2758966386318207,-0.21430681960334752,0.004923313856124878,0,1,0,1.019466495513916
bike-packing,30,24.983323987593916,0.8354937434196472,0.9836239814758301,0.1907658576965332,153911,24.983323987593916,0.1907658576965332,25.007005240202798,0.18959762156009674,0.02368125260888121,-0.0011682361364364624,1,0,0,1.0166760124060836
bike-packing,37,25.125279543967878,0.8398191332817078,0.9831191897392273,0.1896803230047226,226680,25.125279543967878,0.1896803230047226,25.176877984820855,0.1841251701116562,0.05159844085297749,-0.005555152893066406,1,0,1,1.0083204560321222
camel,54,25.508941133643944,0.7985250353813171,0.9794362187385559,0.1930730640888214,245340,25.513583891041588,0.19275030493736267,25.512781026522514,0.19184991717338562,0.003839892878570339,-0.001223146915435791,1,0,1,0.997858866356056
breakdance,28,25.006569045615915,0.8367064595222473,0.9810860753059387,0.20234468579292297,170788,25.006569045615915,0.20234468579292297,25.731797666645857,0.14957541227340698,0.7252286210299417,-0.05276927351951599,1,0,0,0.9934309543840847
camel,61,25.3401776862979,0.7893425822257996,0.9781829118728638,0.19812053442001343,236651,25.3401776862979,0.19812053442001343,25.449571302887655,0.1983410120010376,0.109393616589756,0.00022047758102416992,1,0,1,0.9928423137021009
scooter-black,13,25.26193301828249,0.8753891587257385,0.9840138554573059,0.19485247135162354,232549,25.15305693307991,0.19774898886680603,25.646534160061186,0.18215712904930115,0.3846011417786954,-0.012695342302322388,1,0,1,0.9890469817175089
camel,83,25.461676245268098,0.7896249294281006,0.9784761071205139,0.197076678276062,242485,25.461676245268098,0.197076678276062,25.495450408427565,0.1979229897260666,0.03377416315946746,0.0008463114500045776,1,0,1,0.988023754731902
parkour,98,25.393600468118883,0.8014222979545593,0.980328381061554,0.2172141820192337,238597,25.393600468118883,0.2172141820192337,25.393600468118883,0.2172141820192337,0.0,0.0,1,0,1,0.9783395318811166
camel,62,25.30134438108913,0.7931453585624695,0.9791054725646973,0.19992293417453766,233970,25.30134438108913,0.19992293417453766,25.32285003020754,0.19808799028396606,0.02150564911841002,-0.0018349438905715942,1,0,1,0.9780556189108697
bike-packing,38,25.15761805088262,0.839278519153595,0.9831220507621765,0.19196847081184387,226624,25.15761805088262,0.19196847081184387,25.17016085740557,0.18670238554477692,0.012542806522951366,-0.005266085267066956,1,0,1,0.9748619491173816
parkour,92,25.439476655988177,0.7948557734489441,0.9784387350082397,0.22870460152626038,231991,25.387959919386628,0.2349550426006317,25.773673027378138,0.20107834041118622,0.33419637138996094,-0.027626261115074158,1,1,1,0.9744353745370309
camel,53,25.62040292987006,0.8029188513755798,0.9795169234275818,0.18955212831497192,248697,25.626928954360082,0.18949612975120544,25.64026357726229,0.187912255525589,0.01986064739222826,-0.0016398727893829346,1,0,1,0.9535370701299396
bike-packing,26,25.047220935014117,0.8315231204032898,0.9827017188072205,0.19344282150268555,159185,25.047220935014117,0.19344282150268555,25.016263724384466,0.1982448250055313,-0.0309572106296514,0.004802003502845764,1,0,0,0.9527790649858829
mbike-trick,53,29.726192673474078,0.85556560754776,0.9823771715164185,0.2673231065273285,190962,29.726192673474078,0.2673231065273285,30.183421540957504,0.20519250631332397,0.45722886748342617,-0.06213060021400452,0,1,0,0.9464621305465698
breakdance,19,25.056572446723088,0.8432726860046387,0.9822725653648376,0.19704151153564453,162989,25.056572446723088,0.19704151153564453,25.531026193502655,0.17464542388916016,0.47445374677956664,-0.022396087646484375,1,0,0,0.9434275532769121
parkour,20,28.590534900485935,0.7955039143562317,0.9752392768859863,0.2540005147457123,232591,28.590534900485935,0.2540005147457123,29.81343365208363,0.15526841580867767,1.2228987515976968,-0.0987320989370346,0,1,1,0.9318302949142456
dance-twirl,76,26.599933271835514,0.7972609400749207,0.9781477451324463,0.2610112428665161,225453,26.599933271835514,0.2610112428665161,27.107914563540817,0.2156972587108612,0.5079812917053026,-0.04531398415565491,0,1,1,0.9292848573303223
breakdance,10,25.074115209348538,0.8445666432380676,0.981408417224884,0.19099491834640503,151637,25.074115209348538,0.19099491834640503,25.28573106771667,0.19227880239486694,0.211615858368134,0.001283884048461914,1,0,0,0.9258847906514625
breakdance,11,25.080493438398413,0.8413292765617371,0.9809585213661194,0.20156070590019226,164000,25.080493438398413,0.20156070590019226,25.68843676442895,0.1667255163192749,0.6079433260305365,-0.03483518958091736,1,0,0,0.9195065616015867
camel,36,25.580592019600044,0.7995443940162659,0.9787678718566895,0.19336849451065063,244916,25.580592019600044,0.19336849451065063,25.738651056362443,0.18162888288497925,0.15805903676239907,-0.011739611625671387,1,0,1,0.9177279803999564
bike-packing,22,25.093768802120067,0.8223239779472351,0.9813324809074402,0.19666746258735657,169796,25.093768802120067,0.19666746258735657,24.973159978695914,0.21112766861915588,-0.12060882342415269,0.014460206031799316,1,0,0,0.9062311978799329
breakdance,37,25.095123674438934,0.844505786895752,0.9822139143943787,0.19151628017425537,154482,25.095123674438934,0.19151628017425537,25.482224774353533,0.16906410455703735,0.38710109991459873,-0.022452175617218018,1,0,0,0.9048763255610659
shooting,4,35.19018889214918,0.9185695052146912,0.9884119033813477,0.23515546321868896,249780,33.346635131296594,0.3115839958190918,37.66787684556118,0.06586938351392746,2.4776879534120013,-0.1692860797047615,0,1,1,0.8987092643737793
camel,43,25.453590467217868,0.7953076362609863,0.9790447950363159,0.19012218713760376,237566,25.420881264213612,0.19478845596313477,25.57198688582787,0.18874803185462952,0.11839641861000061,-0.0013741552829742432,1,0,1,0.897729532782132
breakdance,4,25.10455379583776,0.8501645922660828,0.9826707243919373,0.183220773935318,154667,25.10455379583776,0.183220773935318,25.725343144654506,0.1558701992034912,0.6207893488167464,-0.027350574731826782,1,0,0,0.8954462041622406
bike-packing,18,25.87865671140852,0.7777588963508606,0.9734036326408386,0.2585415840148926,152801,25.87865671140852,0.2585415840148926,25.99921471762817,0.24480754137039185,0.12055800621964963,-0.013734042644500732,1,1,0,0.8921749688893307
libby,35,32.120944101042454,0.8445073962211609,0.9791831374168396,0.225248783826828,259251,32.166959889264554,0.21420778334140778,33.94448019999469,0.1524152308702469,1.8235360989522391,-0.07283355295658112,0,1,1,0.8899956765365601
bike-packing,34,25.111230498074644,0.8396565914154053,0.9839454889297485,0.18893668055534363,192027,25.111230498074644,0.18893668055534363,25.139894262765978,0.18574349582195282,0.028663764691334137,-0.003193184733390808,1,0,0,0.8887695019253563
bike-packing,31,25.113104756225347,0.8397378921508789,0.9836446642875671,0.19203495979309082,149929,25.113104756225347,0.19203495979309082,25.117646426180684,0.19150541722774506,0.004541669955337113,-0.0005295425653457642,1,0,0,0.8868952437746529
